hot,lat,lng
1216,31.139383545,121.390632563
760,31.139417501,121.611583383
147,31.139417931,121.769550845
99,31.139642121,121.221418458
76,31.139681036,121.208551824
1136,31.139716978,121.504618812
1497,31.139749485,121.440647392
1593,31.139775288,121.455425299
1220,31.139844175,121.526062724
1220,31.139844175,121.526062724
1220,31.139844175,121.526062724
1220,31.139844175,121.526062724
1220,31.139844175,121.526062724
583,31.13984965,121.355500258
583,31.13984965,121.355500258
1288,31.139861972,121.393659874
1288,31.139861972,121.393659874
1288,31.139861972,121.393659874
1288,31.139861972,121.393659874
1288,31.139861972,121.393659874
1288,31.139861972,121.393659874
1288,31.139861972,121.393659874
1487,31.139880776,121.445786102
1141,31.139890366,121.585573898
1141,31.139890366,121.585573898
1141,31.139890366,121.585573898
432,31.139890999,121.332212292
432,31.139890999,121.332212292
432,31.139890999,121.332212292
5,31.14003414,121.043710955
1554,31.140143813,121.427447203
1126,31.140172925,121.510857564
1126,31.140172925,121.510857564
1126,31.140172925,121.510857564
1467,31.140173743,121.406935711
1467,31.140173743,121.406935711
1507,31.140287745,121.43761039
1198,31.140288089,121.577458754
1508,31.140363408,121.437809887
1611,31.140520121,121.415655643
1611,31.140520121,121.415655643
1551,31.140542286,121.453017914
1551,31.140542286,121.453017914
1551,31.140542286,121.453017914
1551,31.140542286,121.453017914
1551,31.140542286,121.453017914
1361,31.1406038,121.402367389
1495,31.140719484,121.441053884
1294,31.14086472,121.569697472
1294,31.14086472,121.569697472
389,31.140913197,121.322621879
1493,31.140931149,121.448186436
1493,31.140931149,121.448186436
1493,31.140931149,121.448186436
1567,31.141029264,121.452349392
1555,31.141202541,121.428849556
1555,31.141202541,121.428849556
1555,31.141202541,121.428849556
1555,31.141202541,121.428849556
1555,31.141202541,121.428849556
1483,31.141292788,121.444031402
1486,31.141297578,121.444391196
1486,31.141297578,121.444391196
1486,31.141297578,121.444391196
1486,31.141297578,121.444391196
1486,31.141297578,121.444391196
1486,31.141297578,121.444391196
1486,31.141297578,121.444391196
1486,31.141297578,121.444391196
1486,31.141297578,121.444391196
1504,31.141381702,121.440408159
1504,31.141381702,121.440408159
1504,31.141381702,121.440408159
1224,31.141391384,121.578334083
1087,31.141437306,121.515472744
1087,31.141437306,121.515472744
1533,31.141447685,121.432336751
1329,31.14144857,121.396570192
1513,31.141498942,121.43743459
1513,31.141498942,121.43743459
1513,31.141498942,121.43743459
1117,31.141597093,121.387217426
1117,31.141597093,121.387217426
1117,31.141597093,121.387217426
1117,31.141597093,121.387217426
504,31.141620865,121.340888749
804,31.14168371,121.611449722
1167,31.141694523,121.389303445
1167,31.141694523,121.389303445
159,31.141729227,121.757633197
1510,31.141762475,121.439744838
834,31.14177595,121.60886313
834,31.14177595,121.60886313
834,31.14177595,121.60886313
834,31.14177595,121.60886313
834,31.14177595,121.60886313
23,31.141824047,121.08207055
1589,31.141881901,121.424048179
1589,31.141881901,121.424048179
1589,31.141881901,121.424048179
533,31.141907952,121.344844993
532,31.141918231,121.344826911
532,31.141918231,121.344826911
532,31.141918231,121.344826911
1232,31.14192549,121.579521066
1232,31.14192549,121.579521066
1404,31.141927181,121.557789396
1404,31.141927181,121.557789396
805,31.141954376,121.611395266
805,31.141954376,121.611395266
1240,31.141984863,121.391525006
640,31.142009038,121.623445803
795,31.142013083,121.612398593
1634,31.142043821,121.41868931
1634,31.142043821,121.41868931
1634,31.142043821,121.41868931
1526,31.142103837,121.433653936
1526,31.142103837,121.433653936
1526,31.142103837,121.433653936
1254,31.142172479,121.574891817
1605,31.142236519,121.420847713
1160,31.142416408,121.505132387
627,31.142447232,121.362818654
1631,31.142489628,121.418894865
1631,31.142489628,121.418894865
1631,31.142489628,121.418894865
1631,31.142489628,121.418894865
1631,31.142489628,121.418894865
1631,31.142489628,121.418894865
1580,31.142521083,121.425919284
1147,31.142528067,121.511248799
1147,31.142528067,121.511248799
1147,31.142528067,121.511248799
1609,31.142549302,121.420572713
1560,31.142641053,121.427812248
1560,31.142641053,121.427812248
1560,31.142641053,121.427812248
1560,31.142641053,121.427812248
1188,31.142802488,121.585392308
1165,31.142837794,121.505532095
1165,31.142837794,121.505532095
396,31.14297483,121.326285012
396,31.14297483,121.326285012
396,31.14297483,121.326285012
1634,31.14298184,121.417445438
1634,31.14298184,121.417445438
1634,31.14298184,121.417445438
1486,31.143057472,121.444085617
1486,31.143057472,121.444085617
1595,31.143107341,121.423025617
1595,31.143107341,121.423025617
1595,31.143107341,121.423025617
129,31.14322766,121.25768693
1475,31.143375675,121.444211225
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1599,31.143386443,121.456511281
1170,31.14343727,121.510124054
1239,31.143466929,121.524272375
1239,31.143466929,121.524272375
1239,31.143466929,121.524272375
1239,31.143466929,121.524272375
1239,31.143466929,121.524272375
1239,31.143466929,121.524272375
345,31.143524843,121.318371594
345,31.143524843,121.318371594
345,31.143524843,121.318371594
1257,31.143611024,121.575492676
1257,31.143611024,121.575492676
317,31.143635035,121.297830895
1233,31.143649679,121.579632692
1174,31.143651302,121.502771566
1174,31.143651302,121.502771566
1614,31.143729229,121.419786301
1498,31.143740363,121.448711916
705,31.143770076,121.619561074
705,31.143770076,121.619561074
1173,31.143799798,121.508507807
1526,31.143834529,121.408889469
1183,31.143979873,121.507971851
1135,31.143993158,121.387918856
1173,31.144004431,121.507605937
1173,31.144004431,121.507605937
1498,31.144057764,121.446967961
1498,31.144057764,121.446967961
1595,31.14410251,121.424226143
1357,31.144128446,121.529738311
1323,31.144131986,121.569960449
1157,31.144133599,121.505406757
845,31.144223663,121.607998277
845,31.144223663,121.607998277
845,31.144223663,121.607998277
845,31.144223663,121.607998277
704,31.144235337,121.369420816
704,31.144235337,121.369420816
704,31.144235337,121.369420816
1178,31.144244528,121.508424399
1178,31.144244528,121.508424399
1547,31.144248789,121.433609912
1389,31.144269558,121.5316602
781,31.144299178,121.61405448
781,31.144299178,121.61405448
1608,31.144351411,121.423884433
1296,31.14440168,121.573311575
1296,31.14440168,121.573311575
1559,31.144468943,121.433460146
1503,31.144503356,121.445465584
1503,31.144503356,121.445465584
1503,31.144503356,121.445465584
1503,31.144503356,121.445465584
221,31.144520934,121.719054842
1643,31.144530318,121.45841819
1643,31.144530318,121.45841819
1643,31.144530318,121.45841819
128,31.144533067,121.244213885
1605,31.144548435,121.425088852
1169,31.144630723,121.505209191
1169,31.144630723,121.505209191
1169,31.144630723,121.505209191
1220,31.144687639,121.522513772
1657,31.144759197,121.46081838
1534,31.144779075,121.437780544
1600,31.144800694,121.426527385
1600,31.144800694,121.426527385
1600,31.144800694,121.426527385
1600,31.144800694,121.426527385
1585,31.144807522,121.428449505
1595,31.144866396,121.42730507
1595,31.144866396,121.42730507
1595,31.144866396,121.42730507
1595,31.144866396,121.42730507
1595,31.144866396,121.42730507
1595,31.144866396,121.42730507
1595,31.144866396,121.42730507
1595,31.144866396,121.42730507
1200,31.144869426,121.507803008
1128,31.144948119,121.516113767
1128,31.144948119,121.516113767
1128,31.144948119,121.516113767
775,31.144985638,121.615159937
754,31.145152766,121.616625548
158,31.145158654,121.757272694
1602,31.145264629,121.454855635
1602,31.145264629,121.454855635
1578,31.145286512,121.430404586
1578,31.145286512,121.430404586
1578,31.145286512,121.430404586
1578,31.145286512,121.430404586
1255,31.145352652,121.576255678
1255,31.145352652,121.576255678
1255,31.145352652,121.576255678
1582,31.145362317,121.428769681
1420,31.145391032,121.532929001
1510,31.145444827,121.447621703
1546,31.145480331,121.449647814
1546,31.145480331,121.449647814
1546,31.145480331,121.449647814
1361,31.145505482,121.528917645
1361,31.145505482,121.528917645
1529,31.14554881,121.449143362
1529,31.14554881,121.449143362
1529,31.14554881,121.449143362
750,31.145553708,121.373688117
741,31.145660725,121.616935776
1465,31.14570159,121.536266448
1465,31.14570159,121.536266448
1544,31.145747339,121.435391301
1544,31.145747339,121.435391301
725,31.145857328,121.618498979
1368,31.145874359,121.52823134
1368,31.145874359,121.52823134
1638,31.145928092,121.458224226
1621,31.145938499,121.456328258
1621,31.145938499,121.456328258
1621,31.145938499,121.456328258
1273,31.145978097,121.57778897
1273,31.145978097,121.57778897
1273,31.145978097,121.57778897
1284,31.146009999,121.524382363
215,31.146012684,121.746536037
1275,31.146254181,121.577296374
1275,31.146254181,121.577296374
1275,31.146254181,121.577296374
1275,31.146254181,121.577296374
1598,31.146262077,121.427368386
217,31.146371156,121.712032157
240,31.146408193,121.740636155
240,31.146408193,121.740636155
1327,31.146423565,121.573824438
1263,31.146641251,121.578488253
1263,31.146641251,121.578488253
1218,31.146706219,121.508008081
1218,31.146706219,121.508008081
1533,31.146708711,121.43922574
1533,31.146708711,121.43922574
1231,31.146765124,121.521576981
1231,31.146765124,121.521576981
1231,31.146765124,121.521576981
1279,31.146919483,121.5767503
1279,31.146919483,121.5767503
1279,31.146919483,121.5767503
511,31.146925382,121.629270201
511,31.146925382,121.629270201
511,31.146925382,121.629270201
511,31.146925382,121.629270201
472,31.146953648,121.336565807
1200,31.146988735,121.511624835
1517,31.147047142,121.446426885
1152,31.147114331,121.514417207
167,31.147147176,121.755695495
1248,31.147239932,121.498805185
1248,31.147239932,121.498805185
1248,31.147239932,121.498805185
1494,31.147292023,121.535056743
1534,31.147338408,121.408760488
1176,31.147403313,121.516934285
1536,31.147449942,121.449275523
1536,31.147449942,121.449275523
1536,31.147449942,121.449275523
1536,31.147449942,121.449275523
1536,31.147449942,121.449275523
1536,31.147449942,121.449275523
1608,31.147496408,121.454168996
1402,31.147554904,121.528572113
833,31.147591629,121.610056815
1583,31.147756054,121.451306208
1322,31.147853996,121.525985998
1211,31.148098142,121.505843864
1255,31.148130603,121.499366335
1255,31.148130603,121.499366335
1255,31.148130603,121.499366335
1255,31.148130603,121.499366335
1255,31.148130603,121.499366335
335,31.148160278,121.310595964
335,31.148160278,121.310595964
346,31.148205991,121.316987818
1521,31.148226793,121.446112698
1521,31.148226793,121.446112698
1521,31.148226793,121.446112698
1640,31.148416738,121.546511767
1512,31.148435629,121.441891065
1512,31.148435629,121.441891065
1288,31.148443751,121.577182861
1288,31.148443751,121.577182861
1288,31.148443751,121.577182861
343,31.148470759,121.317772803
343,31.148470759,121.317772803
343,31.148470759,121.317772803
343,31.148470759,121.317772803
617,31.148477077,121.364257108
1233,31.148494601,121.504206814
1195,31.148565753,121.517880631
1195,31.148565753,121.517880631
1233,31.14864075,121.506355385
1227,31.148646156,121.508801763
1494,31.148667242,121.406968025
1163,31.148869952,121.389737901
1163,31.148869952,121.389737901
796,31.148939361,121.615655291
796,31.148939361,121.615655291
796,31.148939361,121.615655291
569,31.148979825,121.354776658
569,31.148979825,121.354776658
682,31.14910155,121.368851741
626,31.149102119,121.6241932
142,31.149119464,121.766480646
1535,31.149393008,121.436661386
1535,31.149393008,121.436661386
1572,31.149395903,121.431440731
1572,31.149395903,121.431440731
1572,31.149395903,121.431440731
1572,31.149395903,121.431440731
1572,31.149395903,121.431440731
1572,31.149395903,121.431440731
1572,31.149395903,121.431440731
1242,31.14939914,121.503900716
1242,31.14939914,121.503900716
1619,31.149404482,121.549969997
1619,31.149404482,121.549969997
1506,31.149427054,121.40808141
1506,31.149427054,121.40808141
26,31.149454531,121.091711014
323,31.149477586,121.300948888
1534,31.149501674,121.438900504
732,31.149504615,121.618466256
156,31.149506285,121.764353943
156,31.149506285,121.764353943
1351,31.149606545,121.524667604
1655,31.149620061,121.457859485
166,31.149724284,121.759248547
1597,31.14974777,121.452875439
743,31.149835726,121.617828604
34,31.149839996,121.1210269
568,31.149863468,121.355047087
1430,31.14988963,121.404340615
1430,31.14988963,121.404340615
178,31.149926298,121.754589052
1620,31.149944911,121.41461124
1620,31.149944911,121.41461124
1282,31.149958428,121.498018888
1480,31.149968472,121.530753694
1480,31.149968472,121.530753694
1275,31.150019816,121.508293652
1275,31.150019816,121.508293652
1275,31.150019816,121.508293652
1206,31.150025961,121.391552888
1206,31.150025961,121.391552888
1636,31.150047435,121.415058954
1528,31.150089851,121.442524726
1528,31.150089851,121.442524726
1645,31.150100933,121.419851524
1645,31.150100933,121.419851524
1519,31.15020931,121.533216741
1097,31.150232698,121.596349029
1097,31.150232698,121.596349029
1097,31.150232698,121.596349029
1560,31.150236563,121.435617154
1560,31.150236563,121.435617154
1560,31.150236563,121.435617154
348,31.150241126,121.313958784
41,31.150257149,121.165312365
1319,31.150291309,121.499470377
1319,31.150291309,121.499470377
1319,31.150291309,121.499470377
1319,31.150291309,121.499470377
1319,31.150291309,121.499470377
178,31.150303,121.755535694
178,31.150303,121.755535694
1223,31.150312776,121.516645097
1223,31.150312776,121.516645097
41,31.150373281,121.165259465
1547,31.150377093,121.440350167
1547,31.150377093,121.440350167
1547,31.150377093,121.440350167
1547,31.150377093,121.440350167
1678,31.150422911,121.545716156
1678,31.150422911,121.545716156
280,31.150444346,121.713515135
1255,31.150549043,121.51166523
479,31.150576738,121.630300721
1318,31.150668428,121.50123576
385,31.150829381,121.32471444
385,31.150829381,121.32471444
285,31.150862593,121.738901773
1203,31.150902991,121.391602964
1203,31.150902991,121.391602964
34,31.15092425,121.121268976
1290,31.150989768,121.496812172
1290,31.150989768,121.496812172
1290,31.150989768,121.496812172
1565,31.151116313,121.435516545
695,31.151121475,121.371315837
695,31.151121475,121.371315837
695,31.151121475,121.371315837
1286,31.151227413,121.504422246
1286,31.151227413,121.504422246
1620,31.151258173,121.414326329
1620,31.151258173,121.414326329
1522,31.151330365,121.532490128
1566,31.151366049,121.435400606
1566,31.151366049,121.435400606
1557,31.15136863,121.43842556
55,31.151584301,121.200053436
1280,31.151638041,121.506197427
1280,31.151638041,121.506197427
1632,31.151705833,121.551091652
1632,31.151705833,121.551091652
